id,instance,goal,result,duration,correct_result,verdict,steps_obtained,constraints_no,constraints_max,constraints_min,is_trivial
1529,exp_acyclic_indvary1_step6_batch_yyy03.pl,e2,yes,0.25,yes,corr,0.0,None,None,None,no
1530,exp_acyclic_indvary1_step6_batch_yyy03.pl,p1,no,0.25,no,corr,0.0,None,None,None,yes
1531,exp_acyclic_indvary1_step6_batch_yyy04.pl,s3,no,0.25,no,corr,0.0,None,None,None,yes
1532,exp_acyclic_indvary1_step6_batch_yyy04.pl,b2,yes,0.26,yes,corr,0.0,None,None,None,no
1533,exp_acyclic_indvary1_step6_batch_yyy04.pl,e1,no,0.4,no,corr,1.0,None,None,None,no
1534,exp_acyclic_indvary1_step6_batch_yyy04.pl,p5,yes,0.25,yes,corr,5.0,None,None,None,no
1535,exp_acyclic_indvary1_step6_batch_yyy04.pl,a5,no,0.26,no,corr,0.0,None,None,None,yes
1536,exp_acyclic_indvary1_step6_batch_yyy04.pl,x2,no,0.26,no,corr,0.0,None,None,None,yes
1537,exp_acyclic_indvary1_step6_batch_yyy04.pl,v1,no,0.28,no,corr,0.0,None,None,None,yes
1538,exp_acyclic_indvary1_step6_batch_yyy04.pl,a3,yes,0.18,yes,corr,0.0,None,None,None,no
1539,exp_acyclic_indvary1_step6_batch_yyy04.pl,d1,yes,0.18,yes,corr,0.0,None,None,None,no
1540,exp_acyclic_indvary1_step6_batch_yyy04.pl,u2,yes,0.23,yes,corr,2.0,None,None,None,no
1541,exp_acyclic_indvary1_step6_batch_yyy05.pl,a6,no,0.22,no,corr,0.0,None,None,None,yes
1542,exp_acyclic_indvary1_step6_batch_yyy05.pl,p5,no,0.34,no,corr,0.0,None,None,None,yes
1543,exp_acyclic_indvary1_step6_batch_yyy05.pl,z4,no,0.27,no,corr,0.0,None,None,None,yes
1544,exp_acyclic_indvary1_step6_batch_yyy05.pl,z2,no,0.28,no,corr,5.0,None,None,None,no
1545,exp_acyclic_indvary1_step6_batch_yyy05.pl,r4,no,0.2,no,corr,0.0,None,None,None,yes
1546,exp_acyclic_indvary1_step6_batch_yyy05.pl,t4,yes,0.3,yes,corr,3.0,None,None,None,no
1547,exp_acyclic_indvary1_step6_batch_yyy05.pl,s3,no,0.2,no,corr,0.0,None,None,None,yes
1548,exp_acyclic_indvary1_step6_batch_yyy05.pl,c4,no,0.23,no,corr,0.0,None,None,None,yes
1549,exp_acyclic_indvary1_step6_batch_yyy05.pl,f4,no,0.41,no,corr,0.0,None,None,None,yes
1550,exp_acyclic_indvary1_step6_batch_yyy05.pl,z3,no,0.22,no,corr,0.0,None,None,None,yes
1551,exp_acyclic_indvary1_step6_batch_yyy06.pl,t5,yes,0.22,yes,corr,1.0,None,None,None,no
1552,exp_acyclic_indvary1_step6_batch_yyy06.pl,w2,yes,0.18,yes,corr,1.0,None,None,None,no
1553,exp_acyclic_indvary1_step6_batch_yyy06.pl,t3,no,0.15,no,corr,0.0,None,None,None,yes
1554,exp_acyclic_indvary1_step6_batch_yyy06.pl,e4,no,0.21,no,corr,0.0,None,None,None,yes
1555,exp_acyclic_indvary1_step6_batch_yyy06.pl,v1,no,0.42,no,corr,0.0,None,None,None,yes
1556,exp_acyclic_indvary1_step6_batch_yyy06.pl,b5,no,0.4,no,corr,0.0,None,None,None,yes
1557,exp_acyclic_indvary1_step6_batch_yyy06.pl,v4,no,0.18,no,corr,0.0,None,None,None,yes
1558,exp_acyclic_indvary1_step6_batch_yyy06.pl,e3,no,0.21,no,corr,0.0,None,None,None,yes
1559,exp_acyclic_indvary1_step6_batch_yyy06.pl,d1,yes,0.2,yes,corr,0.0,None,None,None,no
1560,exp_acyclic_indvary1_step6_batch_yyy06.pl,u2,no,0.18,no,corr,0.0,None,None,None,yes
1561,exp_acyclic_indvary1_step6_batch_yyy07.pl,t5,no,0.17,no,corr,0.0,None,None,None,yes
1562,exp_acyclic_indvary1_step6_batch_yyy07.pl,x3,no,0.2,no,corr,0.0,None,None,None,yes
1563,exp_acyclic_indvary1_step6_batch_yyy07.pl,f1,yes,0.21,yes,corr,0.0,None,None,None,no
1564,exp_acyclic_indvary1_step6_batch_yyy07.pl,z4,no,0.22,no,corr,0.0,None,None,None,yes
1565,exp_acyclic_indvary1_step6_batch_yyy07.pl,u3,no,0.32,no,corr,0.0,None,None,None,yes
1566,exp_acyclic_indvary1_step6_batch_yyy07.pl,r2,no,0.23,no,corr,0.0,None,None,None,yes
1567,exp_acyclic_indvary1_step6_batch_yyy07.pl,t1,no,0.21,no,corr,0.0,None,None,None,yes
1568,exp_acyclic_indvary1_step6_batch_yyy07.pl,y5,no,0.31,no,corr,4.0,None,None,None,no
1569,exp_acyclic_indvary1_step6_batch_yyy07.pl,a2,yes,0.22,yes,corr,4.0,None,None,None,no
1570,exp_acyclic_indvary1_step6_batch_yyy07.pl,w3,no,0.45,no,corr,9.0,None,None,None,no
1571,exp_acyclic_indvary1_step6_batch_yyy08.pl,w5,yes,0.26,yes,corr,1.0,None,None,None,no
1572,exp_acyclic_indvary1_step6_batch_yyy08.pl,q5,yes,0.33,yes,corr,1.0,None,None,None,no
1573,exp_acyclic_indvary1_step6_batch_yyy08.pl,z4,no,0.27,no,corr,0.0,None,None,None,yes
1574,exp_acyclic_indvary1_step6_batch_yyy08.pl,p3,yes,0.29,yes,corr,1.0,None,None,None,no
1575,exp_acyclic_indvary1_step6_batch_yyy08.pl,b5,no,0.37,no,corr,0.0,None,None,None,yes
1576,exp_acyclic_indvary1_step6_batch_yyy08.pl,q2,yes,0.49,yes,corr,1.0,None,None,None,no
1577,exp_acyclic_indvary1_step6_batch_yyy08.pl,s4,no,0.66,no,corr,0.0,None,None,None,yes
1578,exp_acyclic_indvary1_step6_batch_yyy08.pl,b3,yes,0.54,yes,corr,0.0,None,None,None,no
1579,exp_acyclic_indvary1_step6_batch_yyy08.pl,u3,no,0.27,no,corr,0.0,None,None,None,yes
1580,exp_acyclic_indvary1_step6_batch_yyy08.pl,r4,no,0.25,no,corr,3.0,None,None,None,no
1581,exp_acyclic_indvary1_step6_batch_yyy09.pl,s4,yes,0.31,yes,corr,1.0,None,None,None,no
1582,exp_acyclic_indvary1_step6_batch_yyy09.pl,p4,no,0.2,no,corr,0.0,None,None,None,yes
1583,exp_acyclic_indvary1_step6_batch_yyy09.pl,a4,no,0.24,no,corr,0.0,None,None,None,yes
1584,exp_acyclic_indvary1_step6_batch_yyy09.pl,v1,yes,0.2,yes,corr,1.0,None,None,None,no
1585,exp_acyclic_indvary1_step6_batch_yyy09.pl,t2,no,0.17,no,corr,0.0,None,None,None,yes
1586,exp_acyclic_indvary1_step6_batch_yyy09.pl,q2,no,0.19,no,corr,0.0,None,None,None,yes
1587,exp_acyclic_indvary1_step6_batch_yyy09.pl,y1,no,0.38,no,corr,4.0,None,None,None,no
1588,exp_acyclic_indvary1_step6_batch_yyy09.pl,r1,no,0.36,no,corr,0.0,None,None,None,yes
1589,exp_acyclic_indvary1_step6_batch_yyy09.pl,d1,yes,0.19,yes,corr,0.0,None,None,None,no
1590,exp_acyclic_indvary1_step6_batch_yyy09.pl,u2,no,0.26,no,corr,0.0,None,None,None,yes
1591,exp_acyclic_indvary1_step6_batch_yyy10.pl,d5,no,0.24,no,corr,0.0,None,None,None,yes
1592,exp_acyclic_indvary1_step6_batch_yyy10.pl,v5,yes,0.38,yes,corr,3.0,None,None,None,no
1593,exp_acyclic_indvary1_step6_batch_yyy10.pl,p3,no,0.57,no,corr,0.0,None,None,None,yes
1594,exp_acyclic_indvary1_step6_batch_yyy10.pl,z2,no,0.21,no,corr,0.0,None,None,None,yes
1595,exp_acyclic_indvary1_step6_batch_yyy10.pl,r3,no,0.39,no,corr,0.0,None,None,None,yes
1596,exp_acyclic_indvary1_step6_batch_yyy10.pl,y5,no,0.2,no,corr,0.0,None,None,None,yes
1597,exp_acyclic_indvary1_step6_batch_yyy10.pl,a2,yes,0.31,yes,corr,2.0,None,None,None,no
1598,exp_acyclic_indvary1_step6_batch_yyy10.pl,u3,no,0.2,no,corr,0.0,None,None,None,yes
1599,exp_acyclic_indvary1_step6_batch_yyy10.pl,v4,no,0.27,no,corr,0.0,None,None,None,yes
1600,exp_acyclic_indvary1_step6_batch_yyy10.pl,r4,yes,0.23,yes,corr,1.0,None,None,None,no
1601,exp_acyclic_indvary1_step7_batch_yyy01.pl,c4,no,0.27,no,corr,0.0,None,None,None,yes
1602,exp_acyclic_indvary1_step7_batch_yyy01.pl,u1,no,0.18,no,corr,0.0,None,None,None,yes
1603,exp_acyclic_indvary1_step7_batch_yyy01.pl,a5,no,0.3,no,corr,0.0,None,None,None,yes
1604,exp_acyclic_indvary1_step7_batch_yyy01.pl,q4,no,0.34,no,corr,0.0,None,None,None,yes
1605,exp_acyclic_indvary1_step7_batch_yyy01.pl,w4,no,0.23,no,corr,3.0,None,None,None,no
1606,exp_acyclic_indvary1_step7_batch_yyy01.pl,b5,no,0.24,no,corr,0.0,None,None,None,yes
1607,exp_acyclic_indvary1_step7_batch_yyy01.pl,p2,no,0.28,no,corr,0.0,None,None,None,yes
1608,exp_acyclic_indvary1_step7_batch_yyy01.pl,p1,no,0.22,no,corr,0.0,None,None,None,yes
1609,exp_acyclic_indvary1_step7_batch_yyy01.pl,a2,yes,0.27,yes,corr,0.0,None,None,None,no
1610,exp_acyclic_indvary1_step7_batch_yyy01.pl,f2,no,0.37,no,corr,1.0,None,None,None,no
1611,exp_acyclic_indvary1_step7_batch_yyy02.pl,u6,no,0.97,no,corr,0.0,None,None,None,yes
1612,exp_acyclic_indvary1_step7_batch_yyy02.pl,d4,no,0.23,no,corr,0.0,None,None,None,yes
1613,exp_acyclic_indvary1_step7_batch_yyy02.pl,u1,no,0.29,no,corr,0.0,None,None,None,yes
1614,exp_acyclic_indvary1_step7_batch_yyy02.pl,p1,no,0.41,no,corr,8.0,None,None,None,no
1615,exp_acyclic_indvary1_step7_batch_yyy02.pl,x4,no,0.73,no,corr,0.0,None,None,None,yes
1616,exp_acyclic_indvary1_step7_batch_yyy02.pl,p6,no,0.37,no,corr,0.0,None,None,None,yes
1617,exp_acyclic_indvary1_step7_batch_yyy02.pl,a6,no,0.25,no,corr,0.0,None,None,None,yes
1618,exp_acyclic_indvary1_step7_batch_yyy02.pl,s4,no,0.2,no,corr,0.0,None,None,None,yes
1619,exp_acyclic_indvary1_step7_batch_yyy02.pl,w4,no,0.36,no,corr,0.0,None,None,None,yes
1620,exp_acyclic_indvary1_step7_batch_yyy02.pl,f3,no,0.39,no,corr,0.0,None,None,None,yes
1621,exp_acyclic_indvary1_step7_batch_yyy03.pl,t4,no,0.79,no,corr,0.0,None,None,None,yes
1622,exp_acyclic_indvary1_step7_batch_yyy03.pl,p5,no,0.19,no,corr,0.0,None,None,None,yes
1623,exp_acyclic_indvary1_step7_batch_yyy03.pl,w6,no,0.2,no,corr,4.0,None,None,None,no
1624,exp_acyclic_indvary1_step7_batch_yyy03.pl,s6,no,0.2,no,corr,4.0,None,None,None,no
1625,exp_acyclic_indvary1_step7_batch_yyy03.pl,r1,no,0.55,no,corr,0.0,None,None,None,yes
1626,exp_acyclic_indvary1_step7_batch_yyy03.pl,v3,yes,0.26,yes,corr,1.0,None,None,None,no
1627,exp_acyclic_indvary1_step7_batch_yyy03.pl,z5,no,0.19,no,corr,0.0,None,None,None,yes
1628,exp_acyclic_indvary1_step7_batch_yyy03.pl,v2,no,0.43,no,corr,0.0,None,None,None,yes
1629,exp_acyclic_indvary1_step7_batch_yyy03.pl,t6,no,0.2,no,corr,0.0,None,None,None,yes
1630,exp_acyclic_indvary1_step7_batch_yyy03.pl,a5,no,0.24,no,corr,0.0,None,None,None,yes
1631,exp_acyclic_indvary1_step7_batch_yyy04.pl,d4,no,0.24,no,corr,0.0,None,None,None,yes
1632,exp_acyclic_indvary1_step7_batch_yyy04.pl,f1,yes,0.2,yes,corr,0.0,None,None,None,no
1633,exp_acyclic_indvary1_step7_batch_yyy04.pl,w5,no,0.26,no,corr,0.0,None,None,None,yes
1634,exp_acyclic_indvary1_step7_batch_yyy04.pl,z1,no,0.21,no,corr,0.0,None,None,None,yes
1635,exp_acyclic_indvary1_step7_batch_yyy04.pl,x2,no,0.29,no,corr,0.0,None,None,None,yes
1636,exp_acyclic_indvary1_step7_batch_yyy04.pl,f3,no,0.18,no,corr,0.0,None,None,None,yes
1637,exp_acyclic_indvary1_step7_batch_yyy04.pl,r1,no,0.2,no,corr,0.0,None,None,None,yes
1638,exp_acyclic_indvary1_step7_batch_yyy04.pl,a3,no,0.21,no,corr,3.0,None,None,None,no
1639,exp_acyclic_indvary1_step7_batch_yyy04.pl,b6,no,0.31,no,corr,0.0,None,None,None,yes
1640,exp_acyclic_indvary1_step7_batch_yyy04.pl,p6,yes,0.3,yes,corr,1.0,None,None,None,no
1641,exp_acyclic_indvary1_step7_batch_yyy05.pl,d4,no,0.19,no,corr,0.0,None,None,None,yes
1642,exp_acyclic_indvary1_step7_batch_yyy05.pl,y3,no,0.51,no,corr,0.0,None,None,None,yes
1643,exp_acyclic_indvary1_step7_batch_yyy05.pl,s6,no,0.22,no,corr,0.0,None,None,None,yes
1644,exp_acyclic_indvary1_step7_batch_yyy05.pl,u3,no,0.36,no,corr,0.0,None,None,None,yes
1645,exp_acyclic_indvary1_step7_batch_yyy05.pl,f4,no,0.45,no,corr,0.0,None,None,None,yes
1646,exp_acyclic_indvary1_step7_batch_yyy05.pl,e2,no,0.29,no,corr,1.0,None,None,None,no
1647,exp_acyclic_indvary1_step7_batch_yyy05.pl,w3,no,0.3,no,corr,0.0,None,None,None,yes
1648,exp_acyclic_indvary1_step7_batch_yyy05.pl,q2,no,0.65,no,corr,0.0,None,None,None,yes
1649,exp_acyclic_indvary1_step7_batch_yyy05.pl,c5,no,0.3,no,corr,0.0,None,None,None,yes
1650,exp_acyclic_indvary1_step7_batch_yyy05.pl,a5,no,0.22,no,corr,0.0,None,None,None,yes
1651,exp_acyclic_indvary1_step7_batch_yyy06.pl,d5,no,0.58,no,corr,0.0,None,None,None,yes
1652,exp_acyclic_indvary1_step7_batch_yyy06.pl,t4,no,0.45,no,corr,0.0,None,None,None,yes
1653,exp_acyclic_indvary1_step7_batch_yyy06.pl,e1,no,0.76,no,corr,1.0,None,None,None,no
1654,exp_acyclic_indvary1_step7_batch_yyy06.pl,x3,no,0.21,no,corr,0.0,None,None,None,yes
1655,exp_acyclic_indvary1_step7_batch_yyy06.pl,u4,no,0.21,no,corr,0.0,None,None,None,yes
1656,exp_acyclic_indvary1_step7_batch_yyy06.pl,r1,no,0.54,no,corr,0.0,None,None,None,yes
1657,exp_acyclic_indvary1_step7_batch_yyy06.pl,b6,no,0.22,no,corr,0.0,None,None,None,yes
1658,exp_acyclic_indvary1_step7_batch_yyy06.pl,v3,yes,0.27,yes,corr,1.0,None,None,None,no
1659,exp_acyclic_indvary1_step7_batch_yyy06.pl,y6,no,0.23,no,corr,0.0,None,None,None,yes
1660,exp_acyclic_indvary1_step7_batch_yyy06.pl,x4,no,0.19,no,corr,0.0,None,None,None,yes
1661,exp_acyclic_indvary1_step7_batch_yyy07.pl,p4,no,0.28,no,corr,0.0,None,None,None,yes
1662,exp_acyclic_indvary1_step7_batch_yyy07.pl,z1,no,0.34,no,corr,0.0,None,None,None,yes
1663,exp_acyclic_indvary1_step7_batch_yyy07.pl,z4,yes,0.19,yes,corr,1.0,None,None,None,no
1664,exp_acyclic_indvary1_step7_batch_yyy07.pl,p2,no,0.22,no,corr,0.0,None,None,None,yes
1665,exp_acyclic_indvary1_step7_batch_yyy07.pl,y2,no,0.16,no,corr,0.0,None,None,None,yes
1666,exp_acyclic_indvary1_step7_batch_yyy07.pl,b5,no,0.2,no,corr,0.0,None,None,None,yes
1667,exp_acyclic_indvary1_step7_batch_yyy07.pl,z2,no,0.24,no,corr,0.0,None,None,None,yes
1668,exp_acyclic_indvary1_step7_batch_yyy07.pl,s6,no,0.2,no,corr,0.0,None,None,None,yes
1669,exp_acyclic_indvary1_step7_batch_yyy07.pl,v4,no,0.28,no,corr,0.0,None,None,None,yes
1670,exp_acyclic_indvary1_step7_batch_yyy07.pl,r4,no,0.23,no,corr,0.0,None,None,None,yes
1671,exp_acyclic_indvary1_step7_batch_yyy08.pl,c4,no,0.24,no,corr,0.0,None,None,None,yes
1672,exp_acyclic_indvary1_step7_batch_yyy08.pl,y4,no,0.2,no,corr,0.0,None,None,None,yes
1673,exp_acyclic_indvary1_step7_batch_yyy08.pl,w5,no,0.22,no,corr,0.0,None,None,None,yes
1674,exp_acyclic_indvary1_step7_batch_yyy08.pl,q5,no,0.61,no,corr,0.0,None,None,None,yes
1675,exp_acyclic_indvary1_step7_batch_yyy08.pl,a5,no,0.26,no,corr,0.0,None,None,None,yes
1676,exp_acyclic_indvary1_step7_batch_yyy08.pl,p3,no,0.21,no,corr,0.0,None,None,None,yes
1677,exp_acyclic_indvary1_step7_batch_yyy08.pl,c1,no,0.23,no,corr,1.0,None,None,None,no
1678,exp_acyclic_indvary1_step7_batch_yyy08.pl,a3,yes,0.28,yes,corr,0.0,None,None,None,no
1679,exp_acyclic_indvary1_step7_batch_yyy08.pl,y5,no,0.29,no,corr,0.0,None,None,None,yes
1680,exp_acyclic_indvary1_step7_batch_yyy08.pl,y6,no,0.27,no,corr,3.0,None,None,None,no
1681,exp_acyclic_indvary1_step7_batch_yyy09.pl,e1,no,0.31,no,corr,1.0,None,None,None,no
1682,exp_acyclic_indvary1_step7_batch_yyy09.pl,p2,no,0.29,no,corr,0.0,None,None,None,yes
1683,exp_acyclic_indvary1_step7_batch_yyy09.pl,a1,yes,0.25,yes,corr,1.0,None,None,None,no
1684,exp_acyclic_indvary1_step7_batch_yyy09.pl,q2,yes,0.24,yes,corr,1.0,None,None,None,no
1685,exp_acyclic_indvary1_step7_batch_yyy09.pl,s2,no,0.23,no,corr,0.0,None,None,None,yes
1686,exp_acyclic_indvary1_step7_batch_yyy09.pl,z1,no,0.22,no,corr,0.0,None,None,None,yes
1687,exp_acyclic_indvary1_step7_batch_yyy09.pl,f4,no,0.35,no,corr,0.0,None,None,None,yes
1688,exp_acyclic_indvary1_step7_batch_yyy09.pl,a3,yes,0.31,yes,corr,0.0,None,None,None,no
1689,exp_acyclic_indvary1_step7_batch_yyy09.pl,r3,yes,0.25,yes,corr,1.0,None,None,None,no
1690,exp_acyclic_indvary1_step7_batch_yyy09.pl,t1,no,0.22,no,corr,0.0,None,None,None,yes
1691,exp_acyclic_indvary1_step7_batch_yyy10.pl,e5,no,0.52,no,corr,0.0,None,None,None,yes
1692,exp_acyclic_indvary1_step7_batch_yyy10.pl,c2,yes,0.83,yes,corr,1.0,None,None,None,no
1693,exp_acyclic_indvary1_step7_batch_yyy10.pl,v1,no,0.67,no,corr,0.0,None,None,None,yes
1694,exp_acyclic_indvary1_step7_batch_yyy10.pl,r2,no,0.22,no,corr,0.0,None,None,None,yes
1695,exp_acyclic_indvary1_step7_batch_yyy10.pl,y5,no,0.19,no,corr,0.0,None,None,None,yes
1696,exp_acyclic_indvary1_step7_batch_yyy10.pl,q2,no,0.18,no,corr,3.0,None,None,None,no
1697,exp_acyclic_indvary1_step7_batch_yyy10.pl,a4,no,0.22,no,corr,0.0,None,None,None,yes
1698,exp_acyclic_indvary1_step7_batch_yyy10.pl,f5,no,0.22,no,corr,0.0,None,None,None,yes
1699,exp_acyclic_indvary1_step7_batch_yyy10.pl,y1,yes,0.23,yes,corr,1.0,None,None,None,no
1700,exp_acyclic_indvary1_step7_batch_yyy10.pl,s1,no,0.21,no,corr,0.0,None,None,None,yes
1701,exp_acyclic_indvary1_step8_batch_yyy01.pl,u5,no,0.7,no,corr,0.0,None,None,None,yes
1702,exp_acyclic_indvary1_step8_batch_yyy01.pl,b3,yes,0.95,yes,corr,0.0,None,None,None,no
1703,exp_acyclic_indvary1_step8_batch_yyy01.pl,z2,no,0.65,no,corr,0.0,None,None,None,yes
1704,exp_acyclic_indvary1_step8_batch_yyy01.pl,y6,no,0.53,no,corr,0.0,None,None,None,yes
1705,exp_acyclic_indvary1_step8_batch_yyy01.pl,a2,yes,0.49,yes,corr,0.0,None,None,None,no
1706,exp_acyclic_indvary1_step8_batch_yyy01.pl,z1,yes,0.23,yes,corr,1.0,None,None,None,no
1707,exp_acyclic_indvary1_step8_batch_yyy01.pl,t6,no,0.17,no,corr,0.0,None,None,None,yes
1708,exp_acyclic_indvary1_step8_batch_yyy01.pl,d1,yes,0.25,yes,corr,0.0,None,None,None,no
1709,exp_acyclic_indvary1_step8_batch_yyy01.pl,u2,no,0.46,no,corr,0.0,None,None,None,yes
1710,exp_acyclic_indvary1_step8_batch_yyy01.pl,t1,no,0.29,no,corr,0.0,None,None,None,yes
1711,exp_acyclic_indvary1_step8_batch_yyy02.pl,t4,yes,0.22,yes,corr,3.0,None,None,None,no
1712,exp_acyclic_indvary1_step8_batch_yyy02.pl,z5,yes,0.23,yes,corr,1.0,None,None,None,no
1713,exp_acyclic_indvary1_step8_batch_yyy02.pl,w2,no,0.27,no,corr,0.0,None,None,None,yes
1714,exp_acyclic_indvary1_step8_batch_yyy02.pl,s2,yes,0.42,yes,corr,3.0,None,None,None,no
1715,exp_acyclic_indvary1_step8_batch_yyy02.pl,v4,yes,0.74,yes,corr,1.0,None,None,None,no
1716,exp_acyclic_indvary1_step8_batch_yyy02.pl,z3,no,0.88,no,corr,0.0,None,None,None,yes
1717,exp_acyclic_indvary1_step8_batch_yyy02.pl,q1,no,0.27,no,corr,0.0,None,None,None,yes
1718,exp_acyclic_indvary1_step8_batch_yyy02.pl,f2,no,0.29,no,corr,1.0,None,None,None,no
1719,exp_acyclic_indvary1_step8_batch_yyy02.pl,s4,no,0.23,no,corr,0.0,None,None,None,yes
1720,exp_acyclic_indvary1_step8_batch_yyy02.pl,y4,no,0.18,no,corr,0.0,None,None,None,yes
1721,exp_acyclic_indvary1_step8_batch_yyy03.pl,x7,no,0.19,no,corr,0.0,None,None,None,yes
1722,exp_acyclic_indvary1_step8_batch_yyy03.pl,a4,no,0.21,no,corr,0.0,None,None,None,yes
1723,exp_acyclic_indvary1_step8_batch_yyy03.pl,w1,yes,0.22,yes,corr,1.0,None,None,None,no
1724,exp_acyclic_indvary1_step8_batch_yyy03.pl,u3,yes,0.23,yes,corr,2.0,None,None,None,no
1725,exp_acyclic_indvary1_step8_batch_yyy03.pl,r1,no,0.25,no,corr,0.0,None,None,None,yes
1726,exp_acyclic_indvary1_step8_batch_yyy03.pl,x4,no,0.17,no,corr,0.0,None,None,None,yes
1727,exp_acyclic_indvary1_step8_batch_yyy03.pl,f2,yes,0.23,yes,corr,1.0,None,None,None,no
1728,exp_acyclic_indvary1_step8_batch_yyy03.pl,c1,yes,0.2,yes,corr,0.0,None,None,None,no
1729,exp_acyclic_indvary1_step8_batch_yyy03.pl,s6,no,0.68,no,corr,0.0,None,None,None,yes
1730,exp_acyclic_indvary1_step8_batch_yyy03.pl,b5,no,0.21,no,corr,0.0,None,None,None,yes
1731,exp_acyclic_indvary1_step8_batch_yyy04.pl,t5,no,0.23,no,corr,0.0,None,None,None,yes
1732,exp_acyclic_indvary1_step8_batch_yyy04.pl,f1,yes,0.27,yes,corr,0.0,None,None,None,no
1733,exp_acyclic_indvary1_step8_batch_yyy04.pl,t3,no,0.19,no,corr,0.0,None,None,None,yes
1734,exp_acyclic_indvary1_step8_batch_yyy04.pl,s2,no,0.25,no,corr,0.0,None,None,None,yes
1735,exp_acyclic_indvary1_step8_batch_yyy04.pl,c6,no,0.29,no,corr,0.0,None,None,None,yes
1736,exp_acyclic_indvary1_step8_batch_yyy04.pl,y6,no,0.21,no,corr,0.0,None,None,None,yes
1737,exp_acyclic_indvary1_step8_batch_yyy04.pl,v2,no,0.65,no,corr,2.0,None,None,None,no
1738,exp_acyclic_indvary1_step8_batch_yyy04.pl,q6,yes,0.69,yes,corr,1.0,None,None,None,no
1739,exp_acyclic_indvary1_step8_batch_yyy04.pl,a4,no,0.35,no,corr,0.0,None,None,None,yes
1740,exp_acyclic_indvary1_step8_batch_yyy04.pl,w6,no,0.19,no,corr,0.0,None,None,None,yes
1741,exp_acyclic_indvary1_step8_batch_yyy05.pl,u5,no,0.24,no,corr,0.0,None,None,None,yes
1742,exp_acyclic_indvary1_step8_batch_yyy05.pl,x2,no,0.22,no,corr,0.0,None,None,None,yes
1743,exp_acyclic_indvary1_step8_batch_yyy05.pl,x1,no,0.23,no,corr,0.0,None,None,None,yes
1744,exp_acyclic_indvary1_step8_batch_yyy05.pl,r2,no,0.33,no,corr,0.0,None,None,None,yes
1745,exp_acyclic_indvary1_step8_batch_yyy05.pl,s4,no,0.31,no,corr,0.0,None,None,None,yes
1746,exp_acyclic_indvary1_step8_batch_yyy05.pl,w7,yes,0.72,yes,corr,1.0,None,None,None,no
1747,exp_acyclic_indvary1_step8_batch_yyy05.pl,z4,no,0.54,no,corr,0.0,None,None,None,yes
1748,exp_acyclic_indvary1_step8_batch_yyy05.pl,r5,no,0.41,no,corr,0.0,None,None,None,yes
1749,exp_acyclic_indvary1_step8_batch_yyy05.pl,t7,no,0.2,no,corr,0.0,None,None,None,yes
1750,exp_acyclic_indvary1_step8_batch_yyy05.pl,c6,no,0.21,no,corr,0.0,None,None,None,yes
1751,exp_acyclic_indvary1_step8_batch_yyy06.pl,c3,yes,0.19,yes,corr,0.0,None,None,None,no
1752,exp_acyclic_indvary1_step8_batch_yyy06.pl,v6,no,0.32,no,corr,0.0,None,None,None,yes
1753,exp_acyclic_indvary1_step8_batch_yyy06.pl,w5,no,0.32,no,corr,0.0,None,None,None,yes
1754,exp_acyclic_indvary1_step8_batch_yyy06.pl,x2,yes,0.46,yes,corr,1.0,None,None,None,no
1755,exp_acyclic_indvary1_step8_batch_yyy06.pl,x6,no,0.19,no,corr,0.0,None,None,None,yes
1756,exp_acyclic_indvary1_step8_batch_yyy06.pl,v3,no,0.5,no,corr,0.0,None,None,None,yes
1757,exp_acyclic_indvary1_step8_batch_yyy06.pl,d1,no,1.1,no,corr,3.0,None,None,None,no
1758,exp_acyclic_indvary1_step8_batch_yyy06.pl,q7,no,0.84,no,corr,0.0,None,None,None,yes
1759,exp_acyclic_indvary1_step8_batch_yyy06.pl,z5,no,0.58,no,corr,0.0,None,None,None,yes
1760,exp_acyclic_indvary1_step8_batch_yyy06.pl,v2,no,0.73,no,corr,0.0,None,None,None,yes
1761,exp_acyclic_indvary1_step8_batch_yyy07.pl,p5,no,0.32,no,corr,0.0,None,None,None,yes
1762,exp_acyclic_indvary1_step8_batch_yyy07.pl,r6,yes,0.23,yes,corr,1.0,None,None,None,no
1763,exp_acyclic_indvary1_step8_batch_yyy07.pl,s2,yes,0.67,yes,corr,1.0,None,None,None,no
1764,exp_acyclic_indvary1_step8_batch_yyy07.pl,v1,no,0.33,no,corr,0.0,None,None,None,yes
1765,exp_acyclic_indvary1_step8_batch_yyy07.pl,f3,no,0.21,no,corr,0.0,None,None,None,yes
1766,exp_acyclic_indvary1_step8_batch_yyy07.pl,e3,no,0.32,no,corr,0.0,None,None,None,yes
1767,exp_acyclic_indvary1_step8_batch_yyy07.pl,q7,no,0.31,no,corr,0.0,None,None,None,yes
1768,exp_acyclic_indvary1_step8_batch_yyy07.pl,f2,yes,0.2,yes,corr,0.0,None,None,None,no
1769,exp_acyclic_indvary1_step8_batch_yyy07.pl,c3,yes,0.19,yes,corr,0.0,None,None,None,no
1770,exp_acyclic_indvary1_step8_batch_yyy07.pl,c4,no,0.2,no,corr,0.0,None,None,None,yes
1771,exp_acyclic_indvary1_step8_batch_yyy08.pl,e5,no,0.21,no,corr,0.0,None,None,None,yes
1772,exp_acyclic_indvary1_step8_batch_yyy08.pl,u4,no,0.23,no,corr,0.0,None,None,None,yes
